IDResposta;CDInstalacaoPortuaria;Instalação;NOAvaliacao;NOTituloIndicadorEspecificoQuestionario;NRPeso;NOAtributoQuestionario
77844;"156    ";Terminal Aquaviário da Ilha D'Água;2021;Animais Sinantrópicos;1,691260229;N4
77850;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2021;Licenciamento Ambiental;15,07224371;N3
77855;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2021;Auditoria Ambiental;6,440173894;N3
77856;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2021;Base de Dados Oceano Meteorológicas;1,965496457;N3
77871;"197    ";Terminal Aquaviário de Manaus;2021;Licenciamento Ambiental;15,07224371;N3
77874;"197    ";Terminal Aquaviário de Manaus;2021;Treinamento e Capacitação Ambiental;0,551023849;N2
77876;"197    ";Terminal Aquaviário de Manaus;2021;Auditoria Ambiental;6,440173894;N3
77887;"197    ";Terminal Aquaviário de Manaus;2021;Prevenção de Riscos;1,205075837;N2
77895;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2021;Fornecimento de Energia para Embarcações;0;N1
77906;"197    ";Terminal Aquaviário de Manaus;2021;Consumo e Eficiência no Uso de Energia;0;N1
77907;"197    ";Terminal Aquaviário de Manaus;2021;Tipos de Energia Utilizados;0;N1
77909;"197    ";Terminal Aquaviário de Manaus;2021;Fornecimento de Energia para Embarcações;0;N1
77918;"197    ";Terminal Aquaviário de Manaus;2021;Comunicação das Ações Ambientais;0;N1
77919;"197    ";Terminal Aquaviário de Manaus;2021;Agenda Ambiental Local;0;N1
77921;"197    ";Terminal Aquaviário de Manaus;2021;Agenda Ambiental Institucional;0;N1
77935;"197    ";Terminal Aquaviário de Manaus;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
77939;"197    ";Terminal Aquaviário de Manaus;2021;Passivos Ambientais;0;N1
77945;"197    ";Terminal Aquaviário de Manaus;2021;Poluição Sonora;0;N1
77954;"197    ";Terminal Aquaviário de Manaus;2021;Animais Sinantrópicos;0;N1
77955;"197    ";Terminal Aquaviário de Manaus;2021;Espécies Exóticas/Invasoras;0;N1
77970;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2021;Monitoramento de Fauna e Flora;0,25785511;N2
77971;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2021;Animais Sinantrópicos;1,691260229;N4
77976;"183    ";Terminal Aquaviário de Angra dos Reis;2021;Licenciamento Ambiental;15,07224371;N3
77981;"183    ";Terminal Aquaviário de Angra dos Reis;2021;Auditoria Ambiental;6,440173894;N3
77982;"183    ";Terminal Aquaviário de Angra dos Reis;2021;Base de Dados Oceano Meteorológicas;1,965496457;N3
77999;"183    ";Terminal Aquaviário de Angra dos Reis;2021;Tipos de Energia Utilizados;0;N1
78000;"183    ";Terminal Aquaviário de Angra dos Reis;2021;Fornecimento de Energia para Embarcações;0;N1
78034;"183    ";Terminal Aquaviário de Angra dos Reis;2021;Animais Sinantrópicos;1,691260229;N4
78039;"576    ";Terminal CCPN;2021;Agenda Ambiental Local;0;N1
78041;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2021;Licenciamento Ambiental;15,07224371;N3
78046;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2021;Auditoria Ambiental;6,440173894;N3
78064;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2021;Tipos de Energia Utilizados;0;N1
78066;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2021;Fornecimento de Energia para Embarcações;0;N1
78075;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2021;Comunicação das Ações Ambientais;0,246927647;N4
78089;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
78097;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2021;Poluentes Atmosféricos;0,170998791;N3
78106;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2021;Monitoramento de Fauna e Flora;0,25785511;N2
78115;"736    ";Amazon Aço Indústria e Comércio Ltda;2021;Ações de Retirada de Resíduos do Navio;1,01248946;N2
78124;"736    ";Amazon Aço Indústria e Comércio Ltda;2021;Tipos de Energia Utilizados;0;N1
78126;"736    ";Amazon Aço Indústria e Comércio Ltda;2021;Fornecimento de Energia para Embarcações;0;N1
78134;"736    ";Amazon Aço Indústria e Comércio Ltda;2021;Comunicação das Ações Ambientais;0;N1
78135;"736    ";Amazon Aço Indústria e Comércio Ltda;2021;Agenda Ambiental Local;0;N1
78136;"736    ";Amazon Aço Indústria e Comércio Ltda;2021;Agenda Ambiental Institucional;0;N1
78144;"228    ";DP World Santos;2021;Animais Sinantrópicos;1,691260229;N4
78145;"576    ";Terminal CCPN;2021;Base de Dados Oceano Meteorológicas;1,965496457;N3
78169;"396    ";Terminal Vila do Conde;2021;Poluentes Atmosféricos;0,170998791;N3
78224;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2021;Tipos de Energia Utilizados;0;N1
78246;"209    ";TERFRON;2021;Comunicação das Ações Ambientais;0;N1
78299;"209    ";TERFRON;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
78311;"736    ";Amazon Aço Indústria e Comércio Ltda;2021;Poluição Sonora;0;N1
78313;"209    ";TERFRON;2021;Passivos Ambientais;1,36965767;N4
78331;"209    ";TERFRON;2021;Animais Sinantrópicos;1,691260229;N4
78333;"736    ";Amazon Aço Indústria e Comércio Ltda;2021;Animais Sinantrópicos;0;N1
78335;"736    ";Amazon Aço Indústria e Comércio Ltda;2021;Espécies Exóticas/Invasoras;0;N1
78408;"396    ";Terminal Vila do Conde;2021;Agenda Ambiental Institucional;0;N1
78411;"409    ";TUP Enseada Naval;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
78414;"208    ";Terminal da Ilha Guaíba - TIG;2021;Licenciamento Ambiental;15,07224371;N3
78419;"208    ";Terminal da Ilha Guaíba - TIG;2021;Auditoria Ambiental;6,440173894;N3
78420;"208    ";Terminal da Ilha Guaíba - TIG;2021;Base de Dados Oceano Meteorológicas;1,965496457;N3
78427;"774    ";Terminal Saint-Gobain Icoaraci;2021;Licenciamento Ambiental;15,07224371;N3
78438;"774    ";Terminal Saint-Gobain Icoaraci;2021;Treinamento e Capacitação Ambiental;0,551023849;N2
78439;"774    ";Terminal Saint-Gobain Icoaraci;2021;Prevenção de Riscos;1,205075837;N2
78451;"774    ";Terminal Saint-Gobain Icoaraci;2021;Fornecimento de Energia para Embarcações;0;N1
78459;"774    ";Terminal Saint-Gobain Icoaraci;2021;Comunicação das Ações Ambientais;0;N1
78462;"774    ";Terminal Saint-Gobain Icoaraci;2021;Agenda Ambiental Institucional;0;N1
78487;"774    ";Terminal Saint-Gobain Icoaraci;2021;Animais Sinantrópicos;0;N1
78488;"774    ";Terminal Saint-Gobain Icoaraci;2021;Espécies Exóticas/Invasoras;0;N1
78494;"138    ";Bianchini Canoas;2021;Passivos Ambientais;1,36965767;N4
78507;"208    ";Terminal da Ilha Guaíba - TIG;2021;Prevenção de Riscos;13,15768092;N5
78512;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2021;Monitoramento de Fauna e Flora;0,25785511;N2
78515;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2021;Fornecimento de Energia para Embarcações;0;N1
78533;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2021;Espécies Exóticas/Invasoras;0;N1
78534;"208    ";Terminal da Ilha Guaíba - TIG;2021;Ações de Retirada de Resíduos do Navio;11,0549169;N5
78540;"208    ";Terminal da Ilha Guaíba - TIG;2021;Fornecimento de Energia para Embarcações;0;N1
78597;"211    ";Terminal Marítimo Dow;2021;Licenciamento Ambiental;15,07224371;N3
78602;"211    ";Terminal Marítimo Dow;2021;Auditoria Ambiental;6,440173894;N3
78603;"211    ";Terminal Marítimo Dow;2021;Base de Dados Oceano Meteorológicas;1,965496457;N3
78611;"208    ";Terminal da Ilha Guaíba - TIG;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
78612;"211    ";Terminal Marítimo Dow;2021;Prevenção de Riscos;13,15768092;N5
78634;"201    ";Terminal Braskem;2021;Licenciamento Ambiental;15,07224371;N3
78643;"201    ";Terminal Braskem;2021;Auditoria Ambiental;6,440173894;N3
78656;"201    ";Terminal Braskem;2021;Ações de Retirada de Resíduos do Navio;11,0549169;N5
78661;"201    ";Terminal Braskem;2021;Tipos de Energia Utilizados;0;N1
78662;"201    ";Terminal Braskem;2021;Fornecimento de Energia para Embarcações;0;N1
78670;"201    ";Terminal Braskem;2021;Comunicação das Ações Ambientais;0;N1
78671;"201    ";Terminal Braskem;2021;Agenda Ambiental Local;0;N1
78672;"201    ";Terminal Braskem;2021;Agenda Ambiental Institucional;0;N1
78681;"201    ";Terminal Braskem;2021;Ações de Promoção da Saúde;0,78428221;N3
78682;"201    ";Terminal Braskem;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
78698;"201    ";Terminal Braskem;2021;Animais Sinantrópicos;0;N1
78788;"211    ";Terminal Marítimo Dow;2021;Tipos de Energia Utilizados;0;N1
78789;"211    ";Terminal Marítimo Dow;2021;Fornecimento de Energia para Embarcações;0;N1
78809;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2021;Animais Sinantrópicos;1,691260229;N4
78818;"326    ";Terminal Aquaviário de Barra do Riacho;2021;Ações de Retirada de Resíduos do Navio;1,01248946;N2
78822;"326    ";Terminal Aquaviário de Barra do Riacho;2021;Consumo e Eficiência no Uso de Energia;0;N1
78823;"326    ";Terminal Aquaviário de Barra do Riacho;2021;Tipos de Energia Utilizados;0;N1
78824;"326    ";Terminal Aquaviário de Barra do Riacho;2021;Fornecimento de Energia para Embarcações;0;N1
78832;"326    ";Terminal Aquaviário de Barra do Riacho;2021;Comunicação das Ações Ambientais;0;N1
78833;"326    ";Terminal Aquaviário de Barra do Riacho;2021;Agenda Ambiental Local;0;N1
78835;"638    ";Base Secundária Ipiranga de Porto Velho;2021;Agenda Ambiental Local;0;N1
78860;"638    ";Base Secundária Ipiranga de Porto Velho;2021;Agenda Ambiental Institucional;0;N1
78868;"247    ";Terminal Santa Clara;2021;Base de Dados Oceano Meteorológicas;1,965496457;N3
78873;"326    ";Terminal Aquaviário de Barra do Riacho;2021;Passivos Ambientais;1,36965767;N4
78881;"326    ";Terminal Aquaviário de Barra do Riacho;2021;Espécies Exóticas/Invasoras;0;N1
78888;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2021;Prevenção de Riscos;1,205075837;N2
78890;"326    ";Terminal Aquaviário de Barra do Riacho;2021;Animais Sinantrópicos;0;N1
78891;"186    ";Terminal Aquaviário do Norte Capixaba;2021;Espécies Exóticas/Invasoras;0;N1
78892;"186    ";Terminal Aquaviário do Norte Capixaba;2021;Animais Sinantrópicos;0;N1
78897;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2021;Agenda Ambiental Institucional;0;N1
78904;"186    ";Terminal Aquaviário do Norte Capixaba;2021;Auditoria Ambiental;6,440173894;N3
78905;"186    ";Terminal Aquaviário do Norte Capixaba;2021;Licenciamento Ambiental;15,07224371;N3
78929;"186    ";Terminal Aquaviário do Norte Capixaba;2021;Ações de Retirada de Resíduos do Navio;1,01248946;N2
78930;"186    ";Terminal Aquaviário do Norte Capixaba;2021;Fornecimento de Energia para Embarcações;0;N1
78934;"186    ";Terminal Aquaviário do Norte Capixaba;2021;Consumo e Eficiência no Uso de Energia;0;N1
78936;"186    ";Terminal Aquaviário do Norte Capixaba;2021;Comunicação das Ações Ambientais;0;N1
78937;"186    ";Terminal Aquaviário do Norte Capixaba;2021;Agenda Ambiental Local;0;N1
78947;"638    ";Base Secundária Ipiranga de Porto Velho;2021;Comunicação das Ações Ambientais;0;N1
78948;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2021;Comunicação das Ações Ambientais;0;N1
78950;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2021;Consumo e Eficiência no Uso de Energia;0;N1
78974;"192    ";Passarão;2021;Prevenção de Riscos;1,205075837;N2
78985;"211    ";Terminal Marítimo Dow;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
78986;"192    ";Passarão;2021;Tipos de Energia Utilizados;0;N1
78987;"192    ";Passarão;2021;Fornecimento de Energia para Embarcações;0;N1
78997;"192    ";Passarão;2021;Agenda Ambiental Local;0;N1
78998;"192    ";Passarão;2021;Agenda Ambiental Institucional;0;N1
79015;"211    ";Terminal Marítimo Dow;2021;Passivos Ambientais;1,36965767;N4
79021;"192    ";Passarão;2021;Ações de Promoção da Saúde;0,78428221;N3
79051;"192    ";Passarão;2021;Animais Sinantrópicos;0;N1
79053;"192    ";Passarão;2021;Espécies Exóticas/Invasoras;0;N1
79055;"211    ";Terminal Marítimo Dow;2021;Monitoramento de Fauna e Flora;0,25785511;N2
79056;"211    ";Terminal Marítimo Dow;2021;Animais Sinantrópicos;1,691260229;N4
79059;"235    ";Sucocítrico Cutrale;2021;Ações de Retirada de Resíduos do Navio;11,0549169;N5
79063;"235    ";Sucocítrico Cutrale;2021;Consumo e Eficiência no Uso de Energia;0;N1
79068;"235    ";Sucocítrico Cutrale;2021;Monitoramento de Fauna e Flora;0,25785511;N2
79069;"235    ";Sucocítrico Cutrale;2021;Animais Sinantrópicos;1,691260229;N4
79070;"235    ";Sucocítrico Cutrale;2021;Espécies Exóticas/Invasoras;0;N1
79179;"299    ";AIVEL;2021;Treinamento e Capacitação Ambiental;0,551023849;N2
79181;"299    ";AIVEL;2021;Auditoria Ambiental;6,440173894;N3
79188;"299    ";AIVEL;2021;Prevenção de Riscos;13,15768092;N5
79199;"299    ";AIVEL;2021;Tipos de Energia Utilizados;0;N1
79200;"299    ";AIVEL;2021;Fornecimento de Energia para Embarcações;0;N1
79208;"299    ";AIVEL;2021;Comunicação das Ações Ambientais;0;N1
79217;"299    ";AIVEL;2021;Ações de Promoção da Saúde;0,78428221;N3
79224;"299    ";AIVEL;2021;Passivos Ambientais;1,36965767;N4
79250;"242    ";Gerdau Aços Longos;2021;Agenda Ambiental Local;0;N1
79251;"242    ";Gerdau Aços Longos;2021;Licenciamento Ambiental;15,07224371;N3
79269;"242    ";Gerdau Aços Longos;2021;Prevenção de Riscos;13,15768092;N5
79278;"299    ";AIVEL;2021;Animais Sinantrópicos;0;N1
79279;"299    ";AIVEL;2021;Espécies Exóticas/Invasoras;0;N1
79280;"299    ";AIVEL;2021;Licenciamento Ambiental;15,07224371;N3
79309;"145    ";Terminal Aquaviário de Madre de Deus;2021;Licenciamento Ambiental;15,07224371;N3
79357;"242    ";Gerdau Aços Longos;2021;Tipos de Energia Utilizados;0;N1
79358;"242    ";Gerdau Aços Longos;2021;Fornecimento de Energia para Embarcações;0;N1
79370;"145    ";Terminal Aquaviário de Madre de Deus;2021;Auditoria Ambiental;6,440173894;N3
79377;"145    ";Terminal Aquaviário de Madre de Deus;2021;Prevenção de Riscos;13,15768092;N5
79388;"145    ";Terminal Aquaviário de Madre de Deus;2021;Tipos de Energia Utilizados;0;N1
79389;"145    ";Terminal Aquaviário de Madre de Deus;2021;Fornecimento de Energia para Embarcações;0;N1
79397;"145    ";Terminal Aquaviário de Madre de Deus;2021;Comunicação das Ações Ambientais;0;N1
79398;"145    ";Terminal Aquaviário de Madre de Deus;2021;Agenda Ambiental Local;0;N1
79407;"145    ";Terminal Aquaviário de Madre de Deus;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
79415;"145    ";Terminal Aquaviário de Madre de Deus;2021;Poluentes Atmosféricos;0,170998791;N3
79422;"145    ";Terminal Aquaviário de Madre de Deus;2021;Monitoramento de Fauna e Flora;0,25785511;N2
79424;"145    ";Terminal Aquaviário de Madre de Deus;2021;Espécies Exóticas/Invasoras;0;N1
79449;"242    ";Gerdau Aços Longos;2021;Comunicação das Ações Ambientais;0;N1
79450;"242    ";Gerdau Aços Longos;2021;Agenda Ambiental Institucional;0;N1
79454;"242    ";Gerdau Aços Longos;2021;Animais Sinantrópicos;0;N1
79455;"242    ";Gerdau Aços Longos;2021;Espécies Exóticas/Invasoras;0;N1
79460;"285    ";CMPC Guaíba;2021;Licenciamento Ambiental;15,07224371;N3
79465;"285    ";CMPC Guaíba;2021;Auditoria Ambiental;6,440173894;N3
79472;"285    ";CMPC Guaíba;2021;Prevenção de Riscos;1,205075837;N2
79493;"285    ";CMPC Guaíba;2021;Agenda Ambiental Local;0;N1
79494;"285    ";CMPC Guaíba;2021;Agenda Ambiental Institucional;0;N1
79502;"285    ";CMPC Guaíba;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
79511;"285    ";CMPC Guaíba;2021;Poluição Sonora;0;N1
79519;"285    ";CMPC Guaíba;2021;Espécies Exóticas/Invasoras;0;N1
79521;"285    ";CMPC Guaíba;2021;Animais Sinantrópicos;0;N1
79525;"176    ";Cimento Vencemos;2021;Licenciamento Ambiental;15,07224371;N3
79530;"176    ";Cimento Vencemos;2021;Auditoria Ambiental;6,440173894;N3
79547;"176    ";Cimento Vencemos;2021;Tipos de Energia Utilizados;0;N1
79548;"176    ";Cimento Vencemos;2021;Fornecimento de Energia para Embarcações;0;N1
79562;"176    ";Cimento Vencemos;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
79565;"176    ";Cimento Vencemos;2021;Passivos Ambientais;0;N1
79578;"176    ";Cimento Vencemos;2021;Comunicação das Ações Ambientais;0;N1
59048;"188    ";Terminal Aquaviário Solimões - Coari;2019;Licenciamento Ambiental;15,07224371;N3
59053;"188    ";Terminal Aquaviário Solimões - Coari;2019;Auditoria Ambiental;6,440173894;N3
59060;"188    ";Terminal Aquaviário Solimões - Coari;2019;Prevenção de Riscos;1,205075837;N2
59061;"188    ";Terminal Aquaviário Solimões - Coari;2019;Ocorrência de Acidentes Ambientais;4,404092577;N5
59071;"188    ";Terminal Aquaviário Solimões - Coari;2019;Tipos de Energia Utilizados;0;N1
59072;"188    ";Terminal Aquaviário Solimões - Coari;2019;Fornecimento de Energia para Embarcações;0;N1
59079;"188    ";Terminal Aquaviário Solimões - Coari;2019;Comunicação das Ações Ambientais;0;N1
59080;"188    ";Terminal Aquaviário Solimões - Coari;2019;Agenda Ambiental Local;0;N1
59081;"188    ";Terminal Aquaviário Solimões - Coari;2019;Agenda Ambiental Institucional;0;N1
59090;"188    ";Terminal Aquaviário Solimões - Coari;2019;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
59093;"188    ";Terminal Aquaviário Solimões - Coari;2019;Passivos Ambientais;0;N1
59098;"188    ";Terminal Aquaviário Solimões - Coari;2019;Poluentes Atmosféricos;0,170998791;N3
59099;"188    ";Terminal Aquaviário Solimões - Coari;2019;Poluição Sonora;0;N1
59113;"184    ";Terminal Aquaviário de Aracaju;2019;Espécies Exóticas/Invasoras;0;N1
59119;"188    ";Terminal Aquaviário Solimões - Coari;2019;Espécies Exóticas/Invasoras;0;N1
59121;"197    ";Terminal Aquaviário de Manaus;2019;Espécies Exóticas/Invasoras;0;N1
59126;"197    ";Terminal Aquaviário de Manaus;2019;PGRS;4,589011489;N4
59177;"357    ";Porto Sudeste do Brasil;2019;Licenciamento Ambiental;15,07224371;N3
59182;"357    ";Porto Sudeste do Brasil;2019;Auditoria Ambiental;6,440173894;N3
59183;"357    ";Porto Sudeste do Brasil;2019;Base de Dados Oceano Meteorológicas;1,965496457;N3
59190;"357    ";Porto Sudeste do Brasil;2019;Prevenção de Riscos;1,205075837;N2
59191;"357    ";Porto Sudeste do Brasil;2019;Ocorrência de Acidentes Ambientais;4,404092577;N5
59202;"357    ";Porto Sudeste do Brasil;2019;Tipos de Energia Utilizados;0;N1
59203;"357    ";Porto Sudeste do Brasil;2019;Fornecimento de Energia para Embarcações;0;N1
59211;"357    ";Porto Sudeste do Brasil;2019;Comunicação das Ações Ambientais;0;N1
59212;"357    ";Porto Sudeste do Brasil;2019;Agenda Ambiental Local;0;N1
59213;"357    ";Porto Sudeste do Brasil;2019;Agenda Ambiental Institucional;0;N1
59219;"357    ";Porto Sudeste do Brasil;2019;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
59220;"138    ";Bianchini Canoas;2019;Comunicação das Ações Ambientais;0;N1
59235;"169    ";Terminal Portuário Privativo da Alumar;2019;Licenciamento Ambiental;15,07224371;N3
59246;"138    ";Bianchini Canoas;2019;Tipos de Energia Utilizados;0;N1
59259;"138    ";Bianchini Canoas;2019;Ocorrência de Acidentes Ambientais;4,404092577;N5
59260;"357    ";Porto Sudeste do Brasil;2019;Animais Sinantrópicos;1,691260229;N4
59263;"357    ";Porto Sudeste do Brasil;2019;Promoção de Ações de EA;4,956450125;N5
59301;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Auditoria Ambiental;6,440173894;N3
59302;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Base de Dados Oceano Meteorológicas;1,965496457;N3
59309;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Ocorrência de Acidentes Ambientais;4,404092577;N5
59342;"160    ";Terminal Marítimo Ponte do Thun;2019;Fornecimento de Energia para Embarcações;0;N1
59349;"160    ";Terminal Marítimo Ponte do Thun;2019;Ocorrência de Acidentes Ambientais;4,404092577;N5
59358;"160    ";Terminal Marítimo Ponte do Thun;2019;Licenciamento Ambiental;15,07224371;N3
59363;"169    ";Terminal Portuário Privativo da Alumar;2019;Auditoria Ambiental;6,440173894;N3
59368;"160    ";Terminal Marítimo Ponte do Thun;2019;Auditoria Ambiental;6,440173894;N3
59370;"160    ";Terminal Marítimo Ponte do Thun;2019;Ações de Retirada de Resíduos do Navio;1,01248946;N2
59378;"160    ";Terminal Marítimo Ponte do Thun;2019;Comunicação das Ações Ambientais;0;N1
59379;"160    ";Terminal Marítimo Ponte do Thun;2019;Agenda Ambiental Local;0;N1
59381;"160    ";Terminal Marítimo Ponte do Thun;2019;Certificações Voluntárias;0,072105206;N3
59404;"160    ";Terminal Marítimo Ponte do Thun;2019;Animais Sinantrópicos;0;N1
59405;"160    ";Terminal Marítimo Ponte do Thun;2019;Espécies Exóticas/Invasoras;0;N1
59406;"160    ";Terminal Marítimo Ponte do Thun;2019;Tipos de Energia Utilizados;0;N1
59421;"233    ";Granel Química Ladário;2019;Drenagem Pluvial;0;N1
59448;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Tipos de Energia Utilizados;0;N1
59457;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Comunicação das Ações Ambientais;0;N1
59458;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Agenda Ambiental Local;0;N1
59461;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Promoção de Ações de EA;4,956450125;N5
59462;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Ações de Promoção da Saúde;0,78428221;N3
59463;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
59471;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Poluentes Atmosféricos;0,170998791;N3
59479;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Animais Sinantrópicos;1,691260229;N4
59480;"214    ";TMB - Terminal Marítimo de Belmonte;2019;Espécies Exóticas/Invasoras;0;N1
59649;"176    ";Cimento Vencemos;2019;Licenciamento Ambiental;15,07224371;N3
59663;"176    ";Cimento Vencemos;2019;Ocorrência de Acidentes Ambientais;4,404092577;N5
59674;"220    ";TERNIUM BR;2019;Agenda Ambiental Local;0;N1
59681;"220    ";TERNIUM BR;2019;Espécies Exóticas/Invasoras;0;N1
59683;"156    ";Terminal Aquaviário da Ilha D'Água;2019;Licenciamento Ambiental;15,07224371;N3
59684;"169    ";Terminal Portuário Privativo da Alumar;2019;Prevenção de Riscos;13,15768092;N5
59688;"176    ";Cimento Vencemos;2019;Consumo e Eficiência no Uso de Energia;0;N1
59689;"176    ";Cimento Vencemos;2019;Tipos de Energia Utilizados;0;N1
59691;"176    ";Cimento Vencemos;2019;Fornecimento de Energia para Embarcações;0;N1
59707;"169    ";Terminal Portuário Privativo da Alumar;2019;Ocorrência de Acidentes Ambientais;4,404092577;N5
59711;"156    ";Terminal Aquaviário da Ilha D'Água;2019;Auditoria Ambiental;6,440173894;N3
59732;"156    ";Terminal Aquaviário da Ilha D'Água;2019;Ocorrência de Acidentes Ambientais;4,404092577;N5
59742;"156    ";Terminal Aquaviário da Ilha D'Água;2019;Consumo e Eficiência no Uso de Energia;0;N1
59743;"156    ";Terminal Aquaviário da Ilha D'Água;2019;Tipos de Energia Utilizados;0;N1
59744;"156    ";Terminal Aquaviário da Ilha D'Água;2019;Fornecimento de Energia para Embarcações;0;N1
59756;"169    ";Terminal Portuário Privativo da Alumar;2019;Tipos de Energia Utilizados;0;N1
59761;"169    ";Terminal Portuário Privativo da Alumar;2019;Fornecimento de Energia para Embarcações;0;N1
59773;"156    ";Terminal Aquaviário da Ilha D'Água;2019;Drenagem Pluvial;0,247696378;N4
59792;"156    ";Terminal Aquaviário da Ilha D'Água;2019;Animais Sinantrópicos;1,691260229;N4
59805;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2019;Licenciamento Ambiental;15,07224371;N3
59806;"169    ";Terminal Portuário Privativo da Alumar;2019;Comunicação das Ações Ambientais;0;N1
59812;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2019;Auditoria Ambiental;6,440173894;N3
59820;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2019;Ocorrência de Acidentes Ambientais;4,404092577;N5
59829;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2019;Consumo e Eficiência no Uso de Energia;0;N1
59830;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2019;Tipos de Energia Utilizados;0;N1
59831;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2019;Fornecimento de Energia para Embarcações;0;N1
59851;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2019;Drenagem Pluvial;0,247696378;N4
59853;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2019;Passivos Ambientais;0;N1
59866;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2019;Animais Sinantrópicos;1,691260229;N4
59871;"169    ";Terminal Portuário Privativo da Alumar;2019;Animais Sinantrópicos;0;N1
59882;"237    ";Terminal J. F. de Oliveira de Belém;2019;Comunicação das Ações Ambientais;0;N1
59885;"237    ";Terminal J. F. de Oliveira de Belém;2019;Certificações Voluntárias;0,072105206;N3
59891;"237    ";Terminal J. F. de Oliveira de Belém;2019;Ações de Promoção da Saúde;0,78428221;N3
59893;"237    ";Terminal J. F. de Oliveira de Belém;2019;Qualidade Ambiental do Corpo Hídrico;0,132375982;N2
59894;"208    ";Terminal da Ilha Guaíba - TIG;2019;Base de Dados Oceano Meteorológicas;1,965496457;N3
59905;"169    ";Terminal Portuário Privativo da Alumar;2019;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
59957;"186    ";Terminal Aquaviário do Norte Capixaba;2019;Licenciamento Ambiental;15,07224371;N3
59962;"186    ";Terminal Aquaviário do Norte Capixaba;2019;Auditoria Ambiental;6,440173894;N3
59969;"186    ";Terminal Aquaviário do Norte Capixaba;2019;Prevenção de Riscos;1,205075837;N2
59985;"186    ";Terminal Aquaviário do Norte Capixaba;2019;Consumo e Eficiência no Uso de Energia;0;N1
