IDResposta;CDInstalacaoPortuaria;Instalação;NOAvaliacao;NOTituloIndicadorEspecificoQuestionario;NRPeso;NOAtributoQuestionario
13802;"SFS    ";São Francisco do Sul;2015.2;Animais Sinantrópicos;2,935374843;N5
13805;"POA    ";"Porto Alegre ";2015.2;Quantidade e Qualidade dos Técnicos;0;N1
13807;"POA    ";"Porto Alegre ";2015.2;Treinamento e Capacitação Ambiental;0;N1
13808;"POA    ";"Porto Alegre ";2015.2;Auditoria Ambiental;0;N1
13809;"POA    ";"Porto Alegre ";2015.2;Base de Dados Oceano Meteorológicas;0;N1
13810;"POA    ";"Porto Alegre ";2015.2;Prevenção de Riscos;0;N1
13812;"POA    ";"Porto Alegre ";2015.2;Ocorrência de Acidentes Ambientais;4,404092577;N5
13813;"POA    ";"Porto Alegre ";2015.2;Ações de Retirada de Resíduos do Navio;0;N1
13814;"POA    ";"Porto Alegre ";2015.2;Consumo e Eficiência no Uso de Energia;0;N1
13815;"POA    ";"Porto Alegre ";2015.2;Tipos de Energia Utilizados;0;N1
13816;"POA    ";"Porto Alegre ";2015.2;Fornecimento de Energia para Embarcações;0;N1
13817;"POA    ";"Porto Alegre ";2015.2;Internalização dos Custos Ambientais;0,589402064;N2
13819;"POA    ";"Porto Alegre ";2015.2;Comunicação das Ações Ambientais;0;N1
13820;"POA    ";"Porto Alegre ";2015.2;Agenda Ambiental Local;0;N1
13821;"POA    ";"Porto Alegre ";2015.2;Agenda Ambiental Institucional;0;N1
13822;"POA    ";"Porto Alegre ";2015.2;Certificações Voluntárias;0;N1
13823;"POA    ";"Porto Alegre ";2015.2;Promoção de Ações de EA;0;N1
13825;"POA    ";"Porto Alegre ";2015.2;Ações de Promoção da Saúde;1,427866529;N4
13826;"POA    ";"Porto Alegre ";2015.2;Qualidade Ambiental do Corpo Hídrico;0,38227129;N3
13827;"POA    ";"Porto Alegre ";2015.2;Drenagem Pluvial;0,068742829;N2
13828;"POA    ";"Porto Alegre ";2015.2;Ações para Redução e Reúso da Água;0,232161534;N2
13829;"POA    ";"Porto Alegre ";2015.2;Área Dragada e de Disposição;1,235339539;N3
13830;"POA    ";"Porto Alegre ";2015.2;Passivos Ambientais;0,684828835;N4
13831;"POA    ";"Porto Alegre ";2015.2;PGRS;0,72946978;N2
13833;"POA    ";"Porto Alegre ";2015.2;Poluentes Atmosféricos;0;N1
13834;"POA    ";"Porto Alegre ";2015.2;Poluição Sonora;0;N1
13835;"POA    ";"Porto Alegre ";2015.2;Licenciamento Ambiental;2,897060654;N2
13836;"POA    ";"Porto Alegre ";2015.2;Monitoramento de Fauna e Flora;0,25785511;N2
13837;"POA    ";"Porto Alegre ";2015.2;Animais Sinantrópicos;0;N1
13838;"POA    ";"Porto Alegre ";2015.2;Espécies Exóticas/Invasoras;0,356035959;N2
13841;"NAT    ";"Natal ";2015.2;Quantidade e Qualidade dos Técnicos;3,540049473;N3
13843;"NAT    ";"Natal ";2015.2;Treinamento e Capacitação Ambiental;1,746619828;N3
13844;"NAT    ";"Natal ";2015.2;Auditoria Ambiental;1,417726452;N2
13846;"NAT    ";"Natal ";2015.2;Base de Dados Oceano Meteorológicas;1,727190873;N3
13847;"NAT    ";"Natal ";2015.2;Prevenção de Riscos;6,661841377;N4
13852;"NAT    ";"Natal ";2015.2;Ocorrência de Acidentes Ambientais;3,870120688;N5
13853;"NAT    ";"Natal ";2015.2;Ações de Retirada de Resíduos do Navio;3,665834739;N4
13857;"NAT    ";"Natal ";2015.2;Cargas Perigosas;0,29136075;N2
13860;"NAT    ";"Natal ";2015.2;Consumo e Eficiência no Uso de Energia;1,503026407;N3
13864;"NAT    ";"Natal ";2015.2;Tipos de Energia Utilizados;0;N1
13865;"SFS    ";São Francisco do Sul;2015.2;Licenciamento Ambiental;12,59039418;N3
13869;"SFS    ";São Francisco do Sul;2015.2;Espécies Exóticas/Invasoras;0,978458281;N3
13871;"NAT    ";"Natal ";2015.2;Internalização dos Custos Ambientais;5,970455341;N5
13876;"NAT    ";"Natal ";2015.2;Comunicação das Ações Ambientais;0;N1
13877;"NAT    ";"Natal ";2015.2;Agenda Ambiental Local;1,472197306;N3
13878;"NAT    ";"Natal ";2015.2;Agenda Ambiental Institucional;0,790989479;N3
13879;"NAT    ";"Natal ";2015.2;Certificações Voluntárias;0,02307696;N2
13890;"NAT    ";"Natal ";2015.2;Papel da Autoridade Portuária;3,789571309;N5
13899;"NAT    ";"Natal ";2015.2;"Licenciamento Ambiental das Empresas ";0,498154085;N3
13903;"NAT    ";"Natal ";2015.2;PEI dos Terminais;1,516842941;N5
13904;"NAT    ";"Natal ";2015.2;Auditoria Ambiental dos Terminais;0,693282819;N5
13905;"NAT    ";"Natal ";2015.2;PGRS dos Terminais;1,020759603;N5
13906;"NAT    ";"Natal ";2015.2;Certificação das Empresas;0,31872266;N5
13907;"NAT    ";"Natal ";2015.2;Programa de EA nos Terminais;0,654266288;N5
13908;"NAT    ";"Natal ";2015.2;Promoção de Ações de EA;4,956450125;N3
13912;"NAT    ";"Natal ";2015.2;Ações de Promoção da Saúde;0,826075021;N5
13913;"NAT    ";"Natal ";2015.2;Planos de Contingência de Saúde;1,019351309;N4
13917;"NAT    ";"Natal ";2015.2;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
13918;"NAT    ";"Natal ";2015.2;Drenagem Pluvial;0,068742829;N2
13919;"NAT    ";"Natal ";2015.2;Ações para Redução e Reúso da Água;0,232161534;N2
13920;"NAT    ";"Natal ";2015.2;Área Dragada e de Disposição;1,235339539;N3
13921;"NAT    ";"Natal ";2015.2;Passivos Ambientais;0,216403458;N3
13934;"NAT    ";"Natal ";2015.2;Animais Sinantrópicos;2,935374843;N5
13939;"NAT    ";"Natal ";2015.2;Monitoramento de Fauna e Flora;0,25785511;N2
13940;"NAT    ";"Natal ";2015.2;PGRS;4,589011489;N4
13944;"NAT    ";"Natal ";2015.2;Licenciamento Ambiental;2,42002029;N2
13945;"NAT    ";"Natal ";2015.2;Poluentes Atmosféricos;0,170998791;N3
13947;"NAT    ";"Natal ";2015.2;Espécies Exóticas/Invasoras;0;N1
14175;"TPC    ";Terminal Portuário do Pecém;2015.2;Licenciamento Ambiental;15,07224371;N3
14179;"TPC    ";Terminal Portuário do Pecém;2015.2;Quantidade e Qualidade dos Técnicos;4,23787275;N3
14181;"TPC    ";Terminal Portuário do Pecém;2015.2;Treinamento e Capacitação Ambiental;0,551023849;N2
14182;"TPC    ";Terminal Portuário do Pecém;2015.2;Auditoria Ambiental;1,697192185;N2
14184;"TPC    ";Terminal Portuário do Pecém;2015.2;Base de Dados Oceano Meteorológicas;0;N1
14185;"TPC    ";Terminal Portuário do Pecém;2015.2;Prevenção de Riscos;4,164002384;N3
14189;"TPC    ";Terminal Portuário do Pecém;2015.2;Ocorrência de Acidentes Ambientais;1,62621382;N4
14190;"TPC    ";Terminal Portuário do Pecém;2015.2;Ações de Retirada de Resíduos do Navio;7,369944601;N5
14195;"TPC    ";Terminal Portuário do Pecém;2015.2;Cargas Perigosas;2,123152044;N4
14199;"TPC    ";Terminal Portuário do Pecém;2015.2;Consumo e Eficiência no Uso de Energia;0;N1
14200;"TPC    ";Terminal Portuário do Pecém;2015.2;Tipos de Energia Utilizados;0,193079303;N2
14201;"TPC    ";Terminal Portuário do Pecém;2015.2;Fornecimento de Energia para Embarcações;0;N1
14202;"TPC    ";Terminal Portuário do Pecém;2015.2;Internalização dos Custos Ambientais;1,691036524;N3
14205;"TPC    ";Terminal Portuário do Pecém;2015.2;Comunicação das Ações Ambientais;0;N1
14206;"TPC    ";Terminal Portuário do Pecém;2015.2;Agenda Ambiental Local;0;N1
14207;"TPC    ";Terminal Portuário do Pecém;2015.2;Agenda Ambiental Institucional;0;N1
14208;"TPC    ";Terminal Portuário do Pecém;2015.2;Certificações Voluntárias;0;N1
14209;"TPC    ";Terminal Portuário do Pecém;2015.2;Promoção de Ações de EA;4,956450125;N3
14213;"TPC    ";Terminal Portuário do Pecém;2015.2;Ações de Promoção da Saúde;0,78428221;N3
14214;"TPC    ";Terminal Portuário do Pecém;2015.2;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
14215;"TPC    ";Terminal Portuário do Pecém;2015.2;Drenagem Pluvial;0,247696378;N4
14216;"TPC    ";Terminal Portuário do Pecém;2015.2;Ações para Redução e Reúso da Água;0;N1
14217;"TPC    ";Terminal Portuário do Pecém;2015.2;Passivos Ambientais;2,470679079;N5
14218;"TPC    ";Terminal Portuário do Pecém;2015.2;Poluentes Atmosféricos;0,170998791;N3
14219;"TPC    ";Terminal Portuário do Pecém;2015.2;Poluição Sonora;0,367268642;N3
14220;"TPC    ";Terminal Portuário do Pecém;2015.2;PGRS;7,964752347;N5
14225;"TPC    ";Terminal Portuário do Pecém;2015.2;Monitoramento de Fauna e Flora;0,978458281;N3
14226;"TPC    ";Terminal Portuário do Pecém;2015.2;Animais Sinantrópicos;0;N1
14227;"TPC    ";Terminal Portuário do Pecém;2015.2;Espécies Exóticas/Invasoras;0,356035959;N2
15128;"FNO    ";Forno;2015.2;Comunicação das Ações Ambientais;0,10785806;N3
15171;"CDO    ";"Cabedelo ";2015.2;Planos de Contingência de Saúde;0,413807633;N3
15238;"FOR    ";"Fortaleza ";2015.2;Treinamento e Capacitação Ambiental;0,460290292;N2
15269;"FOR    ";"Fortaleza ";2015.2;PEI dos Terminais;0,070187216;N2
15270;"FOR    ";"Fortaleza ";2015.2;Programa de EA nos Terminais;0,119717053;N3
15277;"FOR    ";"Fortaleza ";2015.2;Ações para Redução e Reúso da Água;0,232161534;N2
15278;"FOR    ";"Fortaleza ";2015.2;Poluição Sonora;0,106424822;N2
15287;"ITJ    ";Itajaí;2015.2;Quantidade e Qualidade dos Técnicos;0;N1
15336;"NAT    ";"Natal ";2015.2;Fornecimento de Energia para Embarcações;0;N1
15337;"NAT    ";"Natal ";2015.2;Poluição Sonora;0,106424822;N2
15338;"FOR    ";"Fortaleza ";2015.2;Internalização dos Custos Ambientais;3,074312935;N4
15342;"IGI    ";Itaguaí;2015.2;Certificação das Empresas;0,014747905;N2
15344;"MCP    ";Santana;2015.2;Papel da Autoridade Portuária;0;N1
15349;"MCP    ";Santana;2015.2;Área Dragada e de Disposição;0;N1
15350;"BEL    ";Belém;2015.2;Prevenção de Riscos;3,659140104;N3
15365;"BEL    ";Belém;2015.2;Papel da Autoridade Portuária;0;N1
15367;"BEL    ";Belém;2015.2;Planos de Contingência de Saúde;0,413807633;N3
15372;"STM    ";Santarém;2015.2;Papel da Autoridade Portuária;0;N1
15374;"STM    ";Santarém;2015.2;Prevenção de Riscos;3,659140104;N3
15383;"VDC    ";Vila do Conde;2015.2;Prevenção de Riscos;3,659140104;N3
15387;"VDC    ";Vila do Conde;2015.2;Papel da Autoridade Portuária;0;N1
15389;"VDC    ";Vila do Conde;2015.2;Planos de Contingência de Saúde;0,413807633;N3
15392;"VDC    ";Vila do Conde;2015.2;Ações de Promoção da Saúde;0,261427403;N3
15400;"SSA    ";Salvador;2015.2;Planos de Contingência de Saúde;1,019351309;N4
15428;"PVH    ";"Porto Velho ";2016.1;Auditoria Ambiental;0;N1
15431;"PVH    ";"Porto Velho ";2016.1;Ações de Retirada de Resíduos do Navio;0;N1
15432;"PVH    ";"Porto Velho ";2016.1;Cargas Perigosas;0;N1
15434;"PVH    ";"Porto Velho ";2016.1;Tipos de Energia Utilizados;0;N1
15435;"PVH    ";"Porto Velho ";2016.1;Fornecimento de Energia para Embarcações;0;N1
15437;"PVH    ";"Porto Velho ";2016.1;Agenda Ambiental Local;0;N1
15439;"PVH    ";"Porto Velho ";2016.1;Certificações Voluntárias;0;N1
15441;"PVH    ";"Porto Velho ";2016.1;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
15442;"PVH    ";"Porto Velho ";2016.1;Drenagem Pluvial;0,247696378;N4
15904;"RIG    ";"Rio Grande ";2016.1;Licenciamento Ambiental;12,59039418;N3
15908;"RIG    ";"Rio Grande ";2016.1;Quantidade e Qualidade dos Técnicos;3,540049473;N3
15911;"RIG    ";"Rio Grande ";2016.1;Treinamento e Capacitação Ambiental;1,746619828;N3
15915;"RIG    ";"Rio Grande ";2016.1;Auditoria Ambiental;5,379711836;N3
15977;"RIG    ";"Rio Grande ";2016.1;Prevenção de Riscos;6,661841377;N4
15982;"RIG    ";"Rio Grande ";2016.1;Ocorrência de Acidentes Ambientais;3,870120688;N5
15993;"RIG    ";"Rio Grande ";2016.1;Consumo e Eficiência no Uso de Energia;0;"N2 "
15996;"RIG    ";"Rio Grande ";2016.1;Tipos de Energia Utilizados;0;N1
15997;"RIG    ";"Rio Grande ";2016.1;Fornecimento de Energia para Embarcações;0;N1
15998;"RIG    ";"Rio Grande ";2016.1;Internalização dos Custos Ambientais;1,406354312;N3
15999;"RIG    ";"Rio Grande ";2016.1;Comunicação das Ações Ambientais;0,089028353;N3
16000;"RIG    ";"Rio Grande ";2016.1;Agenda Ambiental Local;0;N1
16001;"RIG    ";"Rio Grande ";2016.1;Agenda Ambiental Institucional;0;N1
16002;"RIG    ";"Rio Grande ";2016.1;Certificações Voluntárias;0;N1
16003;"RIG    ";"Rio Grande ";2016.1;Papel da Autoridade Portuária;3,789571309;N5
16010;"RIG    ";"Rio Grande ";2016.1;"Licenciamento Ambiental das Empresas ";2,722464478;N5
16011;"RIG    ";"Rio Grande ";2016.1;PEI dos Terminais;1,516842941;N5
16012;"RIG    ";"Rio Grande ";2016.1;Auditoria Ambiental dos Terminais;0,367466758;N4
16013;"RIG    ";"Rio Grande ";2016.1;PGRS dos Terminais;1,020759603;N5
16014;"RIG    ";"Rio Grande ";2016.1;Certificação das Empresas;0,058319584;N3
16015;"RIG    ";"Rio Grande ";2016.1;Programa de EA nos Terminais;0,654266288;N5
16016;"RIG    ";"Rio Grande ";2016.1;Promoção de Ações de EA;4,956450125;N3
16020;"RIG    ";"Rio Grande ";2016.1;Ações de Promoção da Saúde;0,826075021;N5
16021;"RIG    ";"Rio Grande ";2016.1;Planos de Contingência de Saúde;0,413807633;N3
16022;"RIG    ";"Rio Grande ";2016.1;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
16023;"RIG    ";"Rio Grande ";2016.1;Drenagem Pluvial;0,068742829;N2
16024;"RIG    ";"Rio Grande ";2016.1;Ações para Redução e Reúso da Água;0;N1
16025;"RIG    ";"Rio Grande ";2016.1;Área Dragada e de Disposição;1,235339539;N3
16026;"RIG    ";"Rio Grande ";2016.1;Passivos Ambientais;0,216403458;N3
16027;"RIG    ";"Rio Grande ";2016.1;Poluentes Atmosféricos;0;N1
16028;"RIG    ";"Rio Grande ";2016.1;Poluição Sonora;0;N1
16029;"RIG    ";"Rio Grande ";2016.1;PGRS;7,964752347;N5
16034;"RIG    ";"Rio Grande ";2016.1;Monitoramento de Fauna e Flora;0,978458281;N3
16035;"RIG    ";"Rio Grande ";2016.1;Animais Sinantrópicos;2,935374843;N5
16042;"RIG    ";"Rio Grande ";2016.1;Espécies Exóticas/Invasoras;0,978458281;N3
16200;"FOR    ";"Fortaleza ";2016.1;Licenciamento Ambiental;12,59039418;N3
16269;"FOR    ";"Fortaleza ";2016.1;Quantidade e Qualidade dos Técnicos;0;N1
16271;"FOR    ";"Fortaleza ";2016.1;Treinamento e Capacitação Ambiental;0;N1
16272;"FOR    ";"Fortaleza ";2016.1;Auditoria Ambiental;1,417726452;N2
16275;"FOR    ";"Fortaleza ";2016.1;Prevenção de Riscos;11,56238481;N5
16281;"FOR    ";"Fortaleza ";2016.1;Ocorrência de Acidentes Ambientais;3,870120688;N5
16282;"FOR    ";"Fortaleza ";2016.1;Ações de Retirada de Resíduos do Navio;6,362473903;N5
16287;"FOR    ";"Fortaleza ";2016.1;Cargas Perigosas;3,181236951;N5
16292;"FOR    ";"Fortaleza ";2016.1;Consumo e Eficiência no Uso de Energia;0;"N2 "
16295;"FOR    ";"Fortaleza ";2016.1;Tipos de Energia Utilizados;0,449711874;N3
16305;"FOR    ";"Fortaleza ";2016.1;Fornecimento de Energia para Embarcações;0,074078302;N2
16306;"FOR    ";"Fortaleza ";2016.1;Internalização dos Custos Ambientais;5,970455341;N5
16312;"FOR    ";"Fortaleza ";2016.1;Comunicação das Ações Ambientais;0,300511017;N5
16329;"FOR    ";"Fortaleza ";2016.1;Agenda Ambiental Institucional;0,790989479;N3
16330;"FOR    ";"Fortaleza ";2016.1;Certificações Voluntárias;0;N1
16333;"FOR    ";"Fortaleza ";2016.1;Papel da Autoridade Portuária;3,789571309;N5
16342;"FOR    ";"Fortaleza ";2016.1;"Licenciamento Ambiental das Empresas ";2,722464478;N5
16343;"FOR    ";"Fortaleza ";2016.1;PEI dos Terminais;1,516842941;N5
16349;"FOR    ";"Fortaleza ";2016.1;Auditoria Ambiental dos Terminais;0,693282819;N5
16410;"IQI    ";Itaqui;2016.1;Licenciamento Ambiental;12,59039418;N3
16414;"IQI    ";Itaqui;2016.1;Auditoria Ambiental;5,379711836;N3
16423;"IQI    ";Itaqui;2016.1;Papel da Autoridade Portuária;3,789571309;N5
16435;"FNO    ";Forno;2016.1;Licenciamento Ambiental;15,07224371;N3
17604;"FNO    ";Forno;2016.1;Quantidade e Qualidade dos Técnicos;2,305298777;N2
17606;"FNO    ";Forno;2016.1;Treinamento e Capacitação Ambiental;0;N1
17607;"FNO    ";Forno;2016.1;Auditoria Ambiental;1,697192185;N2
17609;"FNO    ";Forno;2016.1;Base de Dados Oceano Meteorológicas;1,965496457;N3
17610;"FNO    ";Forno;2016.1;Prevenção de Riscos;7,580995149;N4
17611;"FNO    ";Forno;2016.1;Ocorrência de Acidentes Ambientais;4,404092577;N5
17612;"FNO    ";Forno;2016.1;Ações de Retirada de Resíduos do Navio;6,369456131;N4
17613;"FNO    ";Forno;2016.1;Consumo e Eficiência no Uso de Energia;0;"N2 "
17614;"FNO    ";Forno;2016.1;Tipos de Energia Utilizados;0;N1
17615;"FNO    ";Forno;2016.1;Fornecimento de Energia para Embarcações;0;N1
17616;"FNO    ";Forno;2016.1;Internalização dos Custos Ambientais;1,691036524;N3
17618;"FNO    ";Forno;2016.1;Agenda Ambiental Local;0,238245778;N2
17619;"FNO    ";Forno;2016.1;Agenda Ambiental Institucional;0,128005875;N2
17620;"FNO    ";Forno;2016.1;Certificações Voluntárias;0;N1
17621;"FNO    ";Forno;2016.1;Promoção de Ações de EA;1,306183429;N2
17622;"FNO    ";Forno;2016.1;Ações de Promoção da Saúde;2,478225063;N5
17624;"FNO    ";Forno;2016.1;Drenagem Pluvial;0,404970051;N5
17625;"FNO    ";Forno;2016.1;Ações para Redução e Reúso da Água;0,232161534;N2
17626;"FNO    ";Forno;2016.1;Passivos Ambientais;1,36965767;N4
17627;"FNO    ";Forno;2016.1;Poluentes Atmosféricos;0,059214839;N2
17628;"FNO    ";Forno;2016.1;Poluição Sonora;0,367268642;N3
17629;"FNO    ";Forno;2016.1;PGRS;7,964752347;N5
17630;"FNO    ";Forno;2016.1;Monitoramento de Fauna e Flora;0,978458281;N3
17631;"FNO    ";Forno;2016.1;Animais Sinantrópicos;0,268842915;N2
17768;"IBB    ";"Imbituba ";2016.1;Licenciamento Ambiental;12,59039418;N3
17772;"IBB    ";"Imbituba ";2016.1;Quantidade e Qualidade dos Técnicos;3,540049473;N3
17774;"IBB    ";"Imbituba ";2016.1;Treinamento e Capacitação Ambiental;1,746619828;N3
17775;"IBB    ";"Imbituba ";2016.1;Auditoria Ambiental;0;N1
17776;"IBB    ";"Imbituba ";2016.1;Base de Dados Oceano Meteorológicas;1,727190873;N3
17777;"IBB    ";"Imbituba ";2016.1;Prevenção de Riscos;3,659140104;N3
17781;"IBB    ";"Imbituba ";2016.1;Ocorrência de Acidentes Ambientais;1,429044381;N4
17782;"IBB    ";"Imbituba ";2016.1;Cargas Perigosas;3,181236951;N5
17789;"IBB    ";"Imbituba ";2016.1;Tipos de Energia Utilizados;0;N1
17790;"IBB    ";"Imbituba ";2016.1;Fornecimento de Energia para Embarcações;0;N1
17791;"IBB    ";"Imbituba ";2016.1;Internalização dos Custos Ambientais;1,406354312;N3
17794;"IBB    ";"Imbituba ";2016.1;Comunicação das Ações Ambientais;0,028168428;N2
17795;"IBB    ";"Imbituba ";2016.1;Agenda Ambiental Local;0;N1
17796;"IBB    ";"Imbituba ";2016.1;Agenda Ambiental Institucional;0;N1
17797;"IBB    ";"Imbituba ";2016.1;Certificações Voluntárias;0,02307696;N2
17798;"POA    ";"Porto Alegre ";2016.1;Licenciamento Ambiental;15,07224371;N3
17802;"POA    ";"Porto Alegre ";2016.1;Quantidade e Qualidade dos Técnicos;0;N1
17804;"POA    ";"Porto Alegre ";2016.1;Treinamento e Capacitação Ambiental;0;N1
17805;"POA    ";"Porto Alegre ";2016.1;Auditoria Ambiental;0;N1
17806;"POA    ";"Porto Alegre ";2016.1;Base de Dados Oceano Meteorológicas;0,517971297;N2
17807;"POA    ";"Porto Alegre ";2016.1;Ocorrência de Acidentes Ambientais;4,404092577;N5
17808;"POA    ";"Porto Alegre ";2016.1;Ações de Retirada de Resíduos do Navio;0;N1
17809;"POA    ";"Porto Alegre ";2016.1;Consumo e Eficiência no Uso de Energia;0;N1
17810;"POA    ";"Porto Alegre ";2016.1;Tipos de Energia Utilizados;0;N1
17811;"POA    ";"Porto Alegre ";2016.1;Fornecimento de Energia para Embarcações;0;N1
17812;"POA    ";"Porto Alegre ";2016.1;Internalização dos Custos Ambientais;0,589402064;N2
17814;"POA    ";"Porto Alegre ";2016.1;Comunicação das Ações Ambientais;0;N1
17815;"POA    ";"Porto Alegre ";2016.1;Agenda Ambiental Local;0;N1
17816;"POA    ";"Porto Alegre ";2016.1;Agenda Ambiental Institucional;0;N1
17825;"POA    ";"Porto Alegre ";2016.1;Certificações Voluntárias;0;N1
17831;"POA    ";"Porto Alegre ";2016.1;Promoção de Ações de EA;0;N1
17832;"POA    ";"Porto Alegre ";2016.1;Ações de Promoção da Saúde;0,78428221;N3
17834;"POA    ";"Porto Alegre ";2016.1;Qualidade Ambiental do Corpo Hídrico;0,132375982;N2
17844;"POA    ";"Porto Alegre ";2016.1;Drenagem Pluvial;0;N1
17845;"POA    ";"Porto Alegre ";2016.1;Ações para Redução e Reúso da Água;0,232161534;N2
17849;"POA    ";"Porto Alegre ";2016.1;Área Dragada e de Disposição;1,235339539;N3
17850;"POA    ";"Porto Alegre ";2016.1;Passivos Ambientais;0,684828835;N4
17851;"POA    ";"Porto Alegre ";2016.1;Poluentes Atmosféricos;0;N1
17852;"POA    ";"Porto Alegre ";2016.1;Poluição Sonora;0;N1
17857;"POA    ";"Porto Alegre ";2016.1;PGRS;0,72946978;N2
17859;"POA    ";"Porto Alegre ";2016.1;Monitoramento de Fauna e Flora;0,978458281;N3
17864;"POA    ";"Porto Alegre ";2016.1;Animais Sinantrópicos;2,935374843;N5
17873;"POA    ";"Porto Alegre ";2016.1;Espécies Exóticas/Invasoras;0;N1
17937;"POA    ";"Porto Alegre ";2016.1;Prevenção de Riscos;0;N1
17960;"FOR    ";"Fortaleza ";2016.1;PGRS dos Terminais;1,020759603;N5
17967;"FOR    ";"Fortaleza ";2016.1;Certificação das Empresas;0;N1
17971;"FOR    ";"Fortaleza ";2016.1;Promoção de Ações de EA;4,956450125;N3
17980;"FOR    ";"Fortaleza ";2016.1;Ações de Promoção da Saúde;0,075657941;N2
17982;"FOR    ";"Fortaleza ";2016.1;Planos de Contingência de Saúde;1,019351309;N4
17987;"FOR    ";"Fortaleza ";2016.1;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
17989;"FOR    ";"Fortaleza ";2016.1;Drenagem Pluvial;0,247696378;N4
17996;"FOR    ";"Fortaleza ";2016.1;Ações para Redução e Reúso da Água;0,998742028;N3
17999;"FOR    ";"Fortaleza ";2016.1;Área Dragada e de Disposição;1,235339539;N3
18001;"FOR    ";"Fortaleza ";2016.1;Passivos Ambientais;0,684828835;N4
18004;"FOR    ";"Fortaleza ";2016.1;Poluentes Atmosféricos;0,170998791;N3
18005;"FOR    ";"Fortaleza ";2016.1;Poluição Sonora;0,367268642;N3
18006;"FOR    ";"Fortaleza ";2016.1;PGRS;7,964752347;N5
18011;"FOR    ";"Fortaleza ";2016.1;Monitoramento de Fauna e Flora;0,978458281;N3
18013;"FOR    ";"Fortaleza ";2016.1;Animais Sinantrópicos;2,935374843;N5
18022;"FOR    ";"Fortaleza ";2016.1;Espécies Exóticas/Invasoras;0;N1
18913;"FOR    ";"Fortaleza ";2016.1;Agenda Ambiental Local;1,472197306;N3
19156;"PVH    ";"Porto Velho ";2016.1;"Licenciamento Ambiental das Empresas ";0,498154085;N3
19159;"PVH    ";"Porto Velho ";2016.1;PEI dos Terminais;1,516842941;N5
19169;"PVH    ";"Porto Velho ";2016.1;PGRS dos Terminais;1,020759603;N5
19178;"PVH    ";"Porto Velho ";2016.1;Programa de EA nos Terminais;0,654266288;N5
19238;"MCP    ";Santana;2016.1;Licenciamento Ambiental;12,59039418;N3
19242;"MCP    ";Santana;2016.1;Quantidade e Qualidade dos Técnicos;1,925700038;N2
19244;"MCP    ";Santana;2016.1;Treinamento e Capacitação Ambiental;0;N1
19246;"MCP    ";Santana;2016.1;Auditoria Ambiental;0;N1
19247;"MCP    ";Santana;2016.1;Base de Dados Oceano Meteorológicas;0;N1
19253;"MCP    ";Santana;2016.1;Ocorrência de Acidentes Ambientais;3,870120688;N5
19256;"PVH    ";"Porto Velho ";2016.1;Ações para Redução e Reúso da Água;0;N1
19257;"MCP    ";Santana;2016.1;Cargas Perigosas;0;N1
19258;"MCP    ";Santana;2016.1;Consumo e Eficiência no Uso de Energia;0;N1
19259;"MCP    ";Santana;2016.1;Tipos de Energia Utilizados;0;N1
19260;"MCP    ";Santana;2016.1;Fornecimento de Energia para Embarcações;0;N1
19261;"MCP    ";Santana;2016.1;Internalização dos Custos Ambientais;0,490177546;N2
19267;"MCP    ";Santana;2016.1;Comunicação das Ações Ambientais;0;N1
19268;"MCP    ";Santana;2016.1;Agenda Ambiental Local;0;N1
19269;"MCP    ";Santana;2016.1;Agenda Ambiental Institucional;0;N1
19270;"MCP    ";Santana;2016.1;Certificações Voluntárias;0;N1
19289;"MCP    ";Santana;2016.1;"Licenciamento Ambiental das Empresas ";2,722464478;N5
19295;"MCP    ";Santana;2016.1;PEI dos Terminais;0,277550548;N3
19303;"MCP    ";Santana;2016.1;Auditoria Ambiental dos Terminais;0;N1
19308;"MCP    ";Santana;2016.1;PGRS dos Terminais;0,186777668;N3
19309;"MCP    ";Santana;2016.1;Certificação das Empresas;0;N1
19316;"MCP    ";Santana;2016.1;Programa de EA nos Terminais;0,030274149;N2
19317;"MCP    ";Santana;2016.1;Promoção de Ações de EA;0;N1
19322;"MCP    ";Santana;2016.1;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
19324;"MCP    ";Santana;2016.1;Drenagem Pluvial;0,068742829;N2
19326;"MCP    ";Santana;2016.1;Ações para Redução e Reúso da Água;0;N1
19329;"MCP    ";Santana;2016.1;Passivos Ambientais;1,235339539;N5
19331;"MCP    ";Santana;2016.1;Poluentes Atmosféricos;0;N1
19332;"MCP    ";Santana;2016.1;Poluição Sonora;0;N1
19336;"MCP    ";Santana;2016.1;PGRS;2,52059979;N3
19339;"MCP    ";Santana;2016.1;Monitoramento de Fauna e Flora;0;N1
19348;"MCP    ";Santana;2016.1;Espécies Exóticas/Invasoras;0;N1
19476;"ADR    ";"Angra dos Reis ";2016.1;Licenciamento Ambiental;12,59039418;N3
19480;"ADR    ";"Angra dos Reis ";2016.1;Quantidade e Qualidade dos Técnicos;1,925700038;N2
19484;"ADR    ";"Angra dos Reis ";2016.1;Treinamento e Capacitação Ambiental;1,746619828;N3
