CD;TipoAtributo;AtributoQuestionario;Peso;IndicadorEspecifico;CategoriaQuestionario;IndicadorGlobal;NOCategoria;Ano
289;0;N2;2,305298777;1.1.2.;1.;1.1.;Econômico-Operacionais;2016.1
289;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2016.1
289;0;N3;2,090917833;1.1.3.;1.;1.1.;Econômico-Operacionais;2016.1
289;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2016.1
289;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2016.1
289;0;N1;0;1.2.1.;1.;1.2.;Econômico-Operacionais;2016.1
289;0;N4;7,580995149;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
289;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
289;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
289;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
289;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
215;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2016.1
215;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2016.1
215;0;N3;1,965496457;1.2.1.;1.;1.2.;Econômico-Operacionais;2016.1
215;0;N3;4,164002384;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
215;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
215;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
215;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
215;0;N4;1,62621382;1.2.3.;1.;1.2.;Econômico-Operacionais;2016.1
289;3;Número da Licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
289;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
289;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
215;0;N3;3,498542077;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
215;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
215;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
215;0;N1;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
215;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2016.1
289;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2016.1
215;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2016.1
289;0;N5;11,0549169;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
289;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
289;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
289;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
289;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
215;0;N4;3,696632787;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
215;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
215;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
215;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
289;0;N3;1,773439708;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
289;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
289;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
289;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
RIG    ;0;N3;12,59039418;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
RIG    ;0;N3;3,540049473;1.1.2.;1.;1.1.;Econômico-Operacionais;2016.1
289;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2016.1
RIG    ;0;N3;1,746619828;1.1.3.;1.;1.1.;Econômico-Operacionais;2016.1
215;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2016.1
215;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2016.1
289;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2016.1
RIG    ;0;N3;5,379711836;1.1.4.;1.;1.1.;Econômico-Operacionais;2016.1
289;0;N4;3,696632787;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
289;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
289;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
289;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
289;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2016.1
289;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2016.1
289;0;N3;0,958285627;1.6.3.;1.;1.6.;Econômico-Operacionais;2016.1
289;0;N5;0,677610265;1.6.4.;1.;1.6.;Econômico-Operacionais;2016.1
289;0;N3;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
289;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
289;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
289;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
289;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2016.1
289;0;N3;0,38227129;3.1.1.;3.;3.1.;Físico-Químicos;2016.1
289;0;N4;0,247696378;3.1.2.;3.;3.1.;Físico-Químicos;2016.1
289;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2016.1
289;0;N5;2,470679079;3.2.2.;3.;3.2.;Físico-Químicos;2016.1
289;0;N2;0,059214839;3.3.1.;3.;3.3.;Físico-Químicos;2016.1
289;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2016.1
289;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
289;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
289;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
289;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
289;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
289;0;N2;0,25785511;4.1.1.;4.;4.1.;Biológico-Ecológicos;2016.1
289;0;N4;1,691260229;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
215;0;N1;0;1.6.3.;1.;1.6.;Econômico-Operacionais;2016.1
215;0;N1;0;1.6.4.;1.;1.6.;Econômico-Operacionais;2016.1
215;0;N3;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
215;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
215;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
215;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
215;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2016.1
215;0;N3;0,38227129;3.1.1.;3.;3.1.;Físico-Químicos;2016.1
215;0;N4;0,247696378;3.1.2.;3.;3.1.;Físico-Químicos;2016.1
215;0;N1;0;3.1.3.;3.;3.1.;Físico-Químicos;2016.1
215;0;N5;2,470679079;3.2.2.;3.;3.2.;Físico-Químicos;2016.1
215;0;N2;0,059214839;3.3.1.;3.;3.3.;Físico-Químicos;2016.1
215;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2016.1
215;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
215;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
215;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
215;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
215;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
215;0;N2;0,25785511;4.1.1.;4.;4.1.;Biológico-Ecológicos;2016.1
215;0;N5;2,935374843;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
215;4;4;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
215;4;4;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
215;4;4;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
215;4;4;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
215;0;N1;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2016.1
215;4;3;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2016.1
215;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
215;3;Número da Licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
215;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
215;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
RIG    ;0;N4;6,661841377;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
RIG    ;0;N5;3,870120688;1.2.3.;1.;1.2.;Econômico-Operacionais;2016.1
RIG    ;0;N2 ;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
RIG    ;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2016.1
RIG    ;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2016.1
RIG    ;0;N3;1,406354312;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
RIG    ;0;N3;0,089028353;1.6.1.;1.;1.6.;Econômico-Operacionais;2016.1
RIG    ;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2016.1
RIG    ;0;N1;0;1.6.3.;1.;1.6.;Econômico-Operacionais;2016.1
RIG    ;0;N1;0;1.6.4.;1.;1.6.;Econômico-Operacionais;2016.1
RIG    ;0;N5;3,789571309;1.7.1.;1.;1.7.;Econômico-Operacionais;2016.1
RIG    ;0;N5;2,722464478;1.7.2.;1.;1.7.;Econômico-Operacionais;2016.1
RIG    ;0;N5;1,516842941;1.7.3.;1.;1.7.;Econômico-Operacionais;2016.1
RIG    ;0;N4;0,367466758;1.7.4.;1.;1.7.;Econômico-Operacionais;2016.1
RIG    ;0;N5;1,020759603;1.7.5.;1.;1.7.;Econômico-Operacionais;2016.1
RIG    ;0;N3;0,058319584;1.7.6.;1.;1.7.;Econômico-Operacionais;2016.1
RIG    ;0;N5;0,654266288;1.7.7.;1.;1.7.;Econômico-Operacionais;2016.1
RIG    ;0;N3;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
RIG    ;0;N5;0,826075021;2.2.1.;2.;2.2.;Sociológico-Culturais;2016.1
RIG    ;0;N3;0,413807633;2.2.2.;2.;2.2.;Sociológico-Culturais;2016.1
RIG    ;0;N5;2,463109649;3.1.1.;3.;3.1.;Físico-Químicos;2016.1
RIG    ;0;N2;0,068742829;3.1.2.;3.;3.1.;Físico-Químicos;2016.1
RIG    ;0;N1;0;3.1.3.;3.;3.1.;Físico-Químicos;2016.1
RIG    ;0;N3;1,235339539;3.2.1.;3.;3.2.;Físico-Químicos;2016.1
RIG    ;0;N3;0,216403458;3.2.2.;3.;3.2.;Físico-Químicos;2016.1
RIG    ;0;N1;0;3.3.1.;3.;3.3.;Físico-Químicos;2016.1
RIG    ;0;N1;0;3.3.2.;3.;3.3.;Físico-Químicos;2016.1
RIG    ;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
RIG    ;0;N3;0,978458281;4.1.1.;4.;4.1.;Biológico-Ecológicos;2016.1
RIG    ;0;N5;2,935374843;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
209;0;N1;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
209;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2016.1
RIG    ;0;N3;0,978458281;4.1.3.;4.;4.1.;Biológico-Ecológicos;2016.1
209;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2016.1
359;3;Número da Licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
359;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
359;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
359;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2016.1
228;0;N2;2,305298777;1.1.2.;1.;1.1.;Econômico-Operacionais;2016.1
228;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2016.1
228;0;N2;0,551023849;1.1.3.;1.;1.1.;Econômico-Operacionais;2016.1
228;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2016.1
228;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2016.1
228;0;N1;0;1.2.1.;1.;1.2.;Econômico-Operacionais;2016.1
228;0;N5;13,15768092;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
228;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
228;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
228;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
228;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
228;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
228;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2016.1
228;0;N4;6,369456131;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
228;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
228;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
228;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
228;0;N3;1,773439708;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
228;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
228;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
228;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
228;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2016.1
228;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2016.1
228;0;N5;7,179028756;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
228;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
228;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
228;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
228;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
228;0;N2;0,034126117;1.6.1.;1.;1.6.;Econômico-Operacionais;2016.1
228;0;N2;0,238245778;1.6.2.;1.;1.6.;Econômico-Operacionais;2016.1
228;0;N3;0,958285627;1.6.3.;1.;1.6.;Econômico-Operacionais;2016.1
228;0;N4;0,259181098;1.6.4.;1.;1.6.;Econômico-Operacionais;2016.1
228;0;N3;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
228;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
228;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
228;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
228;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2016.1
228;0;N4;0,823647994;3.1.1.;3.;3.1.;Físico-Químicos;2016.1
228;0;N4;0,247696378;3.1.2.;3.;3.1.;Físico-Químicos;2016.1
228;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2016.1
228;0;N5;2,470679079;3.2.2.;3.;3.2.;Físico-Químicos;2016.1
228;0;N3;0,170998791;3.3.1.;3.;3.3.;Físico-Químicos;2016.1
228;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2016.1
228;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
228;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
228;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
228;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
228;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
228;0;N3;0,978458281;4.1.1.;4.;4.1.;Biológico-Ecológicos;2016.1
228;0;N4;1,691260229;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
228;0;N2;0,356035959;4.1.3.;4.;4.1.;Biológico-Ecológicos;2016.1
228;4;3;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2016.1
228;4;3;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2016.1
228;4;4;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
228;4;4;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
228;4;4;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
203;0;N4;7,580995149;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
203;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
203;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
203;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
203;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
203;0;N4;1,62621382;1.2.3.;1.;1.2.;Econômico-Operacionais;2016.1
203;0;N5;11,0549169;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
203;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
203;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
203;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
203;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
203;0;N2 ;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
203;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
203;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
203;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2016.1
203;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2016.1
203;0;N3;1,691036524;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
203;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
203;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
203;0;N3;0,10785806;1.6.1.;1.;1.6.;Econômico-Operacionais;2016.1
203;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2016.1
203;0;N3;0,958285627;1.6.3.;1.;1.6.;Econômico-Operacionais;2016.1
203;0;N1;0;1.6.4.;1.;1.6.;Econômico-Operacionais;2016.1
203;0;N2;1,306183429;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
203;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
203;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
203;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2016.1
203;0;N3;0,38227129;3.1.1.;3.;3.1.;Físico-Químicos;2016.1
203;0;N2;0,068742829;3.1.2.;3.;3.1.;Físico-Químicos;2016.1
203;0;N1;0;3.1.3.;3.;3.1.;Físico-Químicos;2016.1
203;0;N2;0,144366684;3.2.2.;3.;3.2.;Físico-Químicos;2016.1
203;0;N3;0,170998791;3.3.1.;3.;3.3.;Físico-Químicos;2016.1
203;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2016.1
203;0;N3;2,52059979;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
203;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
203;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
203;0;N2;0,25785511;4.1.1.;4.;4.1.;Biológico-Ecológicos;2016.1
203;0;N2;0,268842915;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
203;4;4;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2016.1
203;0;N2;0,356035959;4.1.3.;4.;4.1.;Biológico-Ecológicos;2016.1
203;4;3;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2016.1
360;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
360;3;Número da Licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
360;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
360;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
360;0;N3;4,23787275;1.1.2.;1.;1.1.;Econômico-Operacionais;2016.1
360;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2016.1
360;0;N3;2,090917833;1.1.3.;1.;1.1.;Econômico-Operacionais;2016.1
360;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2016.1
360;0;N1;0;1.2.1.;1.;1.2.;Econômico-Operacionais;2016.1
360;0;N3;4,164002384;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
360;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
360;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
360;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2016.1
360;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2016.1
360;0;N1;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2016.1
360;0;N3;1,773439708;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
360;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
360;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
360;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2016.1
360;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2016.1
360;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2016.1
360;0;N5;7,179028756;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
360;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
360;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
360;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
360;4;4;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2016.1
360;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2016.1
360;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2016.1
360;0;N3;0,958285627;1.6.3.;1.;1.6.;Econômico-Operacionais;2016.1
360;0;N5;0,677610265;1.6.4.;1.;1.6.;Econômico-Operacionais;2016.1
360;0;N3;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
360;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
360;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
360;4;3;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2016.1
360;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2016.1
360;0;N5;2,463109649;3.1.1.;3.;3.1.;Físico-Químicos;2016.1
360;0;N4;0,247696378;3.1.2.;3.;3.1.;Físico-Químicos;2016.1
360;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2016.1
360;0;N5;2,470679079;3.2.2.;3.;3.2.;Físico-Químicos;2016.1
FOR    ;0;N3;12,59039418;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
FOR    ;3;Número da Licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
FOR    ;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
FOR    ;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2016.1
360;0;N3;0,170998791;3.3.1.;3.;3.3.;Físico-Químicos;2016.1
360;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2016.1
360;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
360;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2016.1
